frame;time;kinetic;gravitational;elastic;total
230;7.666661;291.916500;-2197.699000;1108.207000;-797.575800
231;7.699994;305.855400;-2243.641000;1139.086000;-798.699500
232;7.733327;319.736900;-2288.946000;1169.379000;-799.830600
233;7.766661;333.551000;-2333.471000;1198.950000;-800.970000
234;7.799994;347.283300;-2377.073000;1227.684000;-802.105800
235;7.833327;360.912000;-2419.628000;1255.465000;-803.251200
236;7.866661;374.407300;-2461.022000;1282.213000;-804.402000
237;7.899994;387.725900;-2501.141000;1307.862000;-805.553100
238;7.933327;400.812700;-2539.904000;1332.375000;-806.716500
239;7.966660;413.598800;-2577.219000;1355.731000;-807.889600
240;7.999994;426.004000;-2613.017000;1377.943000;-809.070000
241;8.033327;437.937600;-2647.238000;1399.037000;-810.262900
242;8.066661;449.305100;-2679.829000;1419.051000;-811.473600
243;8.099995;460.013000;-2710.747000;1438.031000;-812.702400
244;8.133328;469.972700;-2739.957000;1456.033000;-813.951200
245;8.166662;479.107100;-2767.426000;1473.098000;-815.220100
246;8.199996;487.355100;-2793.131000;1489.268000;-816.507700
247;8.233330;494.672400;-2817.050000;1504.559000;-817.818800
248;8.266664;501.034900;-2839.170000;1518.983000;-819.152000
249;8.299997;506.435400;-2859.467000;1532.533000;-820.498300
250;8.333331;510.882600;-2877.931000;1545.180000;-821.868900
251;8.366665;514.397500;-2894.543000;1556.893000;-823.253100
252;8.399999;517.009400;-2909.285000;1567.631000;-824.644400
253;8.433332;518.752300;-2922.134000;1577.342000;-826.039700
254;8.466666;519.662200;-2933.072000;1585.970000;-827.440100
255;8.500000;519.772100;-2942.070000;1593.456000;-828.841800
256;8.533334;519.114000;-2949.096000;1599.743000;-830.239000
257;8.566668;517.716200;-2954.124000;1604.779000;-831.628100
258;8.600001;515.603300;-2957.115000;1608.513000;-832.998100
259;8.633335;512.796100;-2958.041000;1610.885000;-834.359400
260;8.666669;509.314600;-2956.862000;1611.850000;-835.697300
261;8.700003;505.179800;-2953.545000;1611.340000;-837.025300
262;8.733336;500.413900;-2948.060000;1609.315000;-838.330900
263;8.766670;495.042400;-2940.377000;1605.724000;-839.611300
264;8.800004;489.094000;-2930.478000;1600.506000;-840.877400
265;8.833338;482.601800;-2918.342000;1593.617000;-842.123700
266;8.866672;475.601500;-2903.967000;1585.012000;-843.353300
267;8.900005;468.132100;-2887.349000;1574.654000;-844.562600
268;8.933339;460.231200;-2868.508000;1562.516000;-845.761100
269;8.966673;451.937100;-2847.466000;1548.589000;-846.940300
270;9.000007;443.281600;-2824.261000;1532.874000;-848.105500
271;9.033340;434.292400;-2798.945000;1515.396000;-849.256200
272;9.066674;424.988400;-2771.583000;1496.201000;-850.393700
273;9.100008;415.380600;-2742.253000;1475.358000;-851.514900
274;9.133342;405.471600;-2711.051000;1452.948000;-852.631100
275;9.166676;395.256400;-2678.072000;1429.090000;-853.725200
