frame;time;kinetic;gravitational;elastic;total
225;7.499994;2.351090;0.457034;34.075800;36.883930
226;7.533328;2.411992;0.288732;42.477130;45.177860
227;7.566661;2.012726;0.114039;47.047210;49.173980
228;7.599994;1.785233;-0.025886;46.992600;48.751940
229;7.633327;1.440566;-0.100690;43.990080;45.329960
230;7.666661;1.162560;-0.120845;39.733380;40.775090
231;7.699994;0.954160;-0.078566;34.120910;34.996510
232;7.733327;1.043109;0.027019;27.610160;28.680290
233;7.766661;1.187347;0.163995;21.247320;22.598660
234;7.799994;1.359631;0.280688;15.681420;17.321740
235;7.833327;1.536422;0.362101;11.087120;12.985640
236;7.866661;1.594530;0.398503;8.003190;9.996222
237;7.899994;1.669417;0.386510;6.385013;8.440939
238;7.933327;1.699056;0.340778;5.557954;7.597788
239;7.966660;1.805621;0.280146;4.541105;6.626873
240;7.999994;2.114280;0.194526;3.396140;5.704946
241;8.033327;2.649410;0.091367;2.407141;5.147918
242;8.066661;2.547689;-0.023822;2.940215;5.464082
243;8.099995;2.064773;-0.179032;3.557091;5.442832
244;8.133328;2.078492;-0.399318;3.831042;5.510216
245;8.166662;2.197754;-0.668767;4.484135;6.013122
246;8.199996;2.325109;-0.972058;5.576197;6.929248
247;8.233330;2.432755;-1.309492;7.519137;8.642400
248;8.266664;2.535553;-1.679585;10.424560;11.280530
249;8.299997;2.697321;-2.082810;14.429690;15.044200
250;8.333331;2.789947;-2.513999;19.148750;19.424690
251;8.366665;2.963620;-2.949207;23.252110;23.266530
252;8.399999;3.092868;-3.355056;26.197990;25.935800
253;8.433332;3.161356;-3.692605;26.068170;25.536920
254;8.466666;2.846240;-3.931517;23.226400;22.141120
255;8.500000;2.560430;-4.112465;19.383730;17.831690
256;8.533334;2.306951;-4.249604;15.746310;13.803660
257;8.566668;2.206954;-4.322447;12.472060;10.356560
258;8.600001;2.236801;-4.377286;9.892328;7.751843
259;8.633335;2.276844;-4.457584;8.549294;6.368553
260;8.666669;2.138430;-4.585715;8.442540;5.995255
261;8.700003;2.137549;-4.776094;8.759447;6.120902
262;8.733336;2.269646;-5.032807;9.713757;6.950595
263;8.766670;2.660984;-5.367734;11.947430;9.240681
264;8.800004;3.338075;-5.777383;15.188570;12.749270
265;8.833338;3.938903;-6.237221;18.997560;16.699240
266;8.866672;4.601864;-6.725140;23.164120;21.040840
267;8.900005;4.966152;-7.220283;27.962750;25.708620
268;8.933339;4.795860;-7.656551;32.399470;29.538780
269;8.966673;4.383167;-8.005500;35.636810;32.014470
270;9.000007;3.219236;-8.240952;36.810500;31.788790
271;9.033340;2.176993;-8.361758;34.831660;28.646890
272;9.066674;1.799932;-8.381548;28.516330;21.934710
273;9.100008;1.853803;-8.313345;18.871540;12.412000
274;9.133342;1.978370;-8.181623;9.224566;3.021313
275;9.166676;2.141119;-8.014030;3.436696;-2.436215
276;9.200009;2.258294;-7.839014;0.988496;-4.592224
277;9.233343;2.374857;-7.678125;0.551976;-4.751291
