frame;time;maxForce;avgForce;maxAccel
2836;94.532230;29.4226;7.73163;12423.4
2837;94.565570;35.0603;8.10613;10807.3
2838;94.598900;46.6172;8.77239;10488.8
2839;94.632230;30.3591;7.9282;12438.7
2840;94.665570;26.2038;7.62475;9411.67
2841;94.698900;24.9948;7.97097;7521.91
2842;94.732230;21.4327;7.72049;9913.84
2843;94.765560;25.649;7.62124;8288.73
2844;94.798900;28.8085;7.71614;19676.2
2845;94.832230;43.1621;8.77133;21499.2
2846;94.865560;34.8754;9.56232;18798.2
2847;94.898900;41.205;10.9015;19175.3
2848;94.932230;45.6969;11.472;20212
2849;94.965560;47.3231;11.1758;21295.4
2850;94.998890;48.1566;10.5599;17811.7
2851;95.032230;31.3064;9.66384;14087.8
2852;95.065560;20.9449;8.89255;9844.35
2853;95.098890;21.16;8.35762;8959.16
2854;95.132230;22.7404;8.28615;10233.1
2855;95.165560;31.4375;8.5782;10650.4
2856;95.198890;25.0593;8.19438;12070.6
2857;95.232220;22.5607;8.06923;12478.8
2858;95.265560;21.3453;8.00616;12619
2859;95.298890;21.6732;7.86802;11017.9
2860;95.332220;20.2513;7.75422;8794.34
2861;95.365550;18.9052;7.75484;9745.72
2862;95.398890;19.0507;7.92106;13173.2
2863;95.432220;19.7791;8.16959;17801.1
2864;95.465550;69.6685;9.31461;22442.5
2865;95.498890;40.0442;9.01969;26161.9
2866;95.532220;31.0391;8.4171;27935.1
2867;95.565550;30.3875;8.02411;27348.7
2868;95.598880;29.0968;7.63581;26187.1
2869;95.632220;29.427;7.50117;26484.2
2870;95.665550;30.6315;7.22748;27568.3
2871;95.698880;30.0859;6.77689;27077.3
2872;95.732220;28.2049;6.31764;25384.4
2873;95.765550;26.3794;6.06724;23741.5
2874;95.798880;27.2796;5.85342;22113.7
2875;95.832210;28.1345;5.58487;20199.8
2876;95.865550;27.2161;5.33715;16691.5
2877;95.898880;24.4619;5.14048;12501.4
2878;95.932210;21.5097;4.93405;9679.35
2879;95.965550;19.5445;4.6121;9170.61
2880;95.998880;19.6979;4.35126;12812.9
2881;96.032210;19.0042;4.27717;17103.7
2882;96.065540;21.3637;4.16027;17992.7
2883;96.098880;23.4225;4.35823;21080.2
2884;96.132210;22.7756;4.2055;17784.9
2885;96.165540;19.7315;3.92326;14538.4
2886;96.198880;14.5656;3.63245;10900.2
2887;96.232210;13.0244;3.43022;7816.36
2888;96.265540;16.0123;3.3215;6826.8
2889;96.298870;17.0898;3.32298;5647.24
2890;96.332210;23.8568;3.3521;8230.4
2891;96.365540;23.1569;3.41748;9831.77
2892;96.398870;31.5989;3.63363;14219.5
2893;96.432210;43.6246;3.90709;19631
2894;96.465540;46.6132;4.34976;20975.9
2895;96.498870;44.9883;4.83044;22686.3
2896;96.532200;42.74;4.85778;19232.9
2897;96.565540;35.9353;4.8924;19911.7
2898;96.598870;38.2615;5.00653;18127.3
2899;96.632200;40.8866;5.02622;18445.3
2900;96.665530;37.4325;5.24497;20526.9
2901;96.698870;33.3331;5.23536;14999.9
2902;96.732200;24.8889;4.68953;11155.9
2903;96.765530;25.1187;4.68886;11303.4
2904;96.798870;23.1972;4.92134;18321.9
2905;96.832200;29.9686;5.41749;22682.3
2906;96.865530;44.6779;6.07095;20105
2907;96.898860;58.953;6.65696;26528.8
2908;96.932200;57.6728;7.49231;25952.7
2909;96.965530;73.7736;8.24989;33198
2910;96.998860;107.373;8.86955;48317.7
2911;97.032200;58.9286;9.52189;14695.9
2912;97.065530;54.6916;9.94728;12620.6
2913;97.098860;56.0613;9.82817;14514.4
2914;97.132190;57.587;9.74604;26895.1
2915;97.165530;56.058;10.2238;28376.3
2916;97.198860;41.2507;10.3298;13660.8
2917;97.232190;59.8845;9.62961;13474
2918;97.265530;45.7158;9.68251;12908.8
2919;97.298860;46.9572;9.76396;12134.1
2920;97.332190;50.8111;9.89616;11432.5
2921;97.365520;105.103;9.90163;23648.2
2922;97.398860;32.1546;7.44963;9230.7
2923;97.432190;28.6708;7.28549;11284.4
2924;97.465520;34.9662;7.95549;9600.25
2925;97.498860;45.5215;8.57276;10242.3
2926;97.532190;46.3586;9.14904;10430.7
2927;97.565520;59.712;9.3235;13435.2
2928;97.598850;41.7144;8.91126;11967.4
2929;97.632190;55.1537;10.0665;12409.6
2930;97.665520;71.7894;11.8229;16152.6
2931;97.698850;51.2459;10.2641;11530.3
2932;97.732190;47.8323;9.93981;18979
2933;97.765520;67.2606;10.3892;30267.2
2934;97.798850;48.7767;9.83897;21949.5
2935;97.832180;49.125;10.302;20570.6
2936;97.865520;71.0094;10.7348;22744.9
2937;97.898850;62.122;11.6013;20283.4
2938;97.932180;51.4555;12.0098;19236.9
2939;97.965520;67.6071;12.8882;25028.5
2940;97.998850;69.3415;15.0257;17460.3
2941;98.032180;65.9077;15.7309;17500
2942;98.065510;96.4635;16.2271;21704.2
2943;98.098850;62.2465;15.932;26918.8
2944;98.132180;85.5067;16.072;38477.9
2945;98.165510;124.445;16.0268;55999.9
2946;98.198840;84.7203;14.3299;40558.8
2947;98.232180;76.4345;11.5591;43835.5
2948;98.265510;74.7877;9.32135;60813.4
2949;98.298840;77.4327;7.85483;69689.3
2950;98.332180;105.295;7.00826;94765.6
2951;98.365510;54.3498;6.35335;37162
2952;98.398840;34.2798;5.57789;15425.9
2953;98.432170;27.5229;5.09708;12385.3
2954;98.465510;49.1085;5.235;22098.8
2955;98.498840;64.4992;5.62696;29024.6
2956;98.532170;61.5502;5.61931;27697.5
2957;98.565510;48.0011;5.34345;21600.5
2958;98.598840;32.3158;4.99871;14542.1
2959;98.632170;20.4415;4.86086;9198.66
2960;98.665500;18.8216;4.28476;6298.2
2961;98.698840;18.4727;3.97998;7994.91
2962;98.732170;19.9442;4.13011;7989.51
2963;98.765500;25.1257;4.28562;11306.5
2964;98.798840;29.9859;4.14894;13493.6
2965;98.832170;22.6801;3.70043;10206
2966;98.865500;19.7275;3.58904;8877.37
2967;98.898830;22.4609;3.547;10107.4
2968;98.932170;23.8299;3.57921;10723.4
2969;98.965500;21.2602;3.60994;9567.08
2970;98.998830;16.8072;3.52089;7563.22
2971;99.032170;14.4882;3.66322;10332.2
2972;99.065500;18.9757;4.1363;16395.9
2973;99.098830;21.5345;4.46077;9690.48
2974;99.132160;15.2213;4.27686;7234.58
2975;99.165500;17.0076;4.07445;9053.76
2976;99.198830;21.0214;3.97181;9459.59
2977;99.232160;29.7394;4.15426;13382.7
2978;99.265500;24.0024;4.07934;10801.1
2979;99.298830;19.4366;3.98979;8746.45
2980;99.332160;38.1546;4.37108;17169.5
2981;99.365490;28.3472;4.29251;12756.2
2982;99.398830;21.0857;4.17346;13237.8
2983;99.432160;37.2627;4.90624;17151.4
2984;99.465490;38.744;5.00478;11543.5
2985;99.498830;27.2346;4.5612;7882.58
2986;99.532160;27.0644;4.48455;12179
2987;99.565490;25.8624;4.80678;11638.1
2988;99.598820;27.1273;5.56379;12207.3
2989;99.632160;32.567;5.82976;7327.55
2990;99.665490;49.0694;7.24918;11040.6
2991;99.698820;42.1917;7.47623;9493.11
2992;99.732150;25.6485;6.38186;8351.86
2993;99.765490;21.7038;5.05948;10140.1
2994;99.798820;37.2267;5.18294;17769.1
2995;99.832150;39.7498;5.96258;14611.9
2996;99.865490;37.6859;5.72631;17507.7
2997;99.898820;62.7348;6.50212;14115.3
2998;99.932150;45.9347;5.69169;12584.9
2999;99.965480;36.0967;5.26796;16243.5
3000;99.998820;35.6064;5.67702;15840.1
3001;100.032200;28.2558;5.68694;12217.1
3002;100.065500;41.1679;6.25085;13810.5
3003;100.098800;49.6278;6.55347;22332.5
3004;100.132100;50.1218;6.65518;22554.8
3005;100.165500;42.9206;6.58071;18528.7
3006;100.198800;48.8664;6.60908;14288.4
3007;100.232100;65.7279;7.66128;22793.6
3008;100.265500;65.5816;8.77359;29511.7
3009;100.298800;81.6489;9.86292;36742
3010;100.332100;71.73;10.9177;31103.4
3011;100.365500;61.6709;12.0694;26058.8
3012;100.398800;55.3557;12.5197;24910
3013;100.432100;69.4539;11.7333;31254.2
3014;100.465500;66.9053;10.2101;60214.6
3015;100.498800;87.7443;8.91725;78969.7
3016;100.532100;83.7555;9.7694;68340.6
3017;100.565500;56.105;9.6435;43198.4
3018;100.598800;35.0088;8.46883;30447.2
3019;100.632100;21.9737;6.67389;16057.2
3020;100.665500;20.6966;5.05406;10151
3021;100.698800;22.2823;4.86935;5846.96
3022;100.732100;12.9034;4.8031;5001.35
3023;100.765500;19.3151;4.9668;6147.52
3024;100.798800;14.0374;4.85814;5861.27
3025;100.832100;12.1959;4.74683;4150.1
3026;100.865500;18.7606;4.88968;4221.12
3027;100.898800;17.033;4.84534;4040.24
3028;100.932100;17.4438;4.82951;4466.61
3029;100.965500;14.6772;4.72161;4709.18
3030;100.998800;13.331;4.80961;5854.12
3031;101.032100;12.5033;4.96904;5565.41
3032;101.065500;16.4024;4.77154;5694.35
3033;101.098800;13.5833;4.55787;4537.45
3034;101.132100;12.2051;4.35005;5313.45
3035;101.165500;13.6084;4.24317;5406.76
3036;101.198800;12.331;4.08235;4916.48
3037;101.232100;10.753;3.94914;4145.33
3038;101.265500;13.1611;3.76185;4292.35
3039;101.298800;13.4237;3.72984;5495.07
3040;101.332100;12.434;3.56432;5595.31
3041;101.365500;13.2912;3.49253;5053.87
3042;101.398800;13.9854;3.34665;6293.42
3043;101.432100;12.2378;3.0108;4381.33
3044;101.465500;10.0621;2.8942;4527.96
3045;101.498800;8.85971;2.90282;3986.86
3046;101.532100;10.3265;2.78422;4646.9
3047;101.565500;11.8923;2.64063;5351.53
3048;101.598800;13.0049;2.77478;11704.4
3049;101.632100;11.9246;2.83534;5366.07
3050;101.665500;11.5769;2.76332;5534.93
3051;101.698800;10.7588;2.67373;4841.44
3052;101.732100;14.2626;2.50959;6418.15
3053;101.765500;20.1448;2.44988;9065.14
3054;101.798800;13.6723;2.58719;4249.43
3055;101.832100;10.4379;2.65341;3676.93
3056;101.865500;10.0564;2.55735;3017.77
3057;101.898800;8.70476;2.614;2606.78
3058;101.932100;9.1157;2.65259;2051.03
3059;101.965500;9.0167;2.53245;2028.75
3060;101.998800;9.31443;2.46369;2175.18
3061;102.032100;9.26988;2.42325;2598.53
3062;102.065500;9.50155;2.51489;2767.74
3063;102.098800;12.8383;2.7122;3361.54
3064;102.132100;16.8841;2.78831;3798.91
3065;102.165500;11.2288;2.74726;5601.17
3066;102.198800;8.44554;2.73382;6954.9
3067;102.232100;11.3159;2.84;10184.3
3068;102.265400;12.9112;3.01252;11620.1
3069;102.298800;14.3747;3.13212;12937.2
3070;102.332100;17.2815;3.27185;15553.3
3071;102.365400;17.0719;3.14205;15364.7
3072;102.398800;12.9402;3.00874;11646.1
3073;102.432100;13.9995;3.05724;7640.94
3074;102.465400;15.7312;2.9316;7079.03
3075;102.498800;16.3543;2.76235;7359.44
3076;102.532100;15.8893;2.63372;7150.19
3077;102.565400;14.2795;2.46572;6425.75
3078;102.598800;11.903;2.39122;5356.32
3079;102.632100;9.16318;2.39462;4123.42
3080;102.665400;9.31378;2.43437;4191.19
3081;102.698800;9.28785;2.35979;3841.18
3082;102.732100;8.86324;2.30607;3617.55
3083;102.765400;7.51341;2.24398;3168.79
3084;102.798800;7.31142;2.19026;2703.97
3085;102.832100;6.66527;2.32249;3249.56
3086;102.865400;11.4544;2.51029;5878.47
3087;102.898800;12.384;2.566;8083.37
3088;102.932100;13.018;2.55447;6064.9
3089;102.965400;12.4825;2.58324;4309.29
3090;102.998800;10.9449;2.79238;3704.15
3091;103.032100;8.26848;2.7674;3638.87
3092;103.065400;8.21372;2.54813;3696.17
3093;103.098800;9.04093;2.40492;3604.43
3094;103.132100;7.43254;2.38985;3304.54
3095;103.165400;8.46474;2.6669;2693.21
3096;103.198800;8.13982;2.82559;3122.55
3097;103.232100;9.98585;2.83551;3156.66
3098;103.265400;10.2216;2.86974;3390.95
3099;103.298800;8.03345;2.77845;3609.46
3100;103.332100;7.41246;2.69823;4290.73
3101;103.365400;7.02782;2.62662;4583.4
3102;103.398800;8.77307;2.67308;7895.75
3103;103.432100;10.6488;2.86147;9549.04
3104;103.465400;9.84109;2.96521;7228.77
3105;103.498800;8.65124;2.8639;5043.89
3106;103.532100;10.2011;2.91122;4597.42
3107;103.565400;8.62506;3.13258;3339.37
3108;103.598800;8.54661;3.42753;5150.82
3109;103.632100;9.29573;3.70934;7975.59
3110;103.665400;10.444;3.84073;9399.55
3111;103.698800;13.4112;3.74524;5678.32
3112;103.732100;15.2147;3.62855;6846.6
3113;103.765400;15.9633;3.54696;7595.13
3114;103.798800;15.6896;3.31368;7060.31
3115;103.832100;13.7252;3.06601;6176.32
3116;103.865400;11.0497;2.85109;4972.36
3117;103.898800;8.9409;2.7925;4023.4
3118;103.932100;9.90531;2.73358;4457.38
3119;103.965400;10.246;2.59308;4610.67
3120;103.998800;10.3949;2.61363;4677.69
3121;104.032100;8.28894;2.7425;3730.01
3122;104.065400;11.3783;2.83072;5120.23
3123;104.098800;11.6107;2.75123;5224.82
3124;104.132100;9.57216;2.64314;4307.46
3125;104.165400;10.7588;2.89667;4563.94
3126;104.198800;10.2891;2.87867;4658.68
3127;104.232100;10.7775;2.87039;7870.93
3128;104.265400;13.1853;2.87382;8176.99
3129;104.298800;18.2283;3.04821;10442.2
3130;104.332100;24.4352;3.27465;14461.2
3131;104.365400;28.0156;3.34253;12751
3132;104.398800;29.7323;3.22197;13692
3133;104.432100;27.2813;3.18056;17049.8
3134;104.465400;23.5683;3.22675;14436.8
3135;104.498700;21.6018;3.28334;9720.78
3136;104.532100;20.0895;3.2708;8334.61
3137;104.565400;14.075;2.94755;5663.28
3138;104.598700;16.9469;3.09318;13013.2
3139;104.632100;22.6048;3.35105;19988.8
3140;104.665400;27.4031;3.66544;24662.8
3141;104.698700;30.082;3.90303;27073.7
3142;104.732100;26.9473;3.94914;24252.5
3143;104.765400;19.8761;3.72798;17888.4
3144;104.798700;16.696;3.62992;10781.7
3145;104.832100;29.943;3.8468;8317.43
3146;104.865400;21.3509;3.39028;9607.87
3147;104.898700;29.6034;3.32111;13321.5
3148;104.932100;35.4367;3.37486;15946.5
3149;104.965400;42.5789;3.6335;19160.4
3150;104.998700;48.2272;3.88982;21702.2
3151;105.032100;55.8877;4.39845;25149.4
3152;105.065400;56.1781;4.9563;34809
3153;105.098700;52.3221;5.56905;38843
3154;105.132100;48.5683;5.79098;43711.4
3155;105.165400;49.9341;5.60373;44940.6
3156;105.198700;45.371;5.13895;39269.4
3157;105.232100;38.7096;4.56939;30086.2
3158;105.265400;30.3056;4.18912;20579.3
3159;105.298700;23.6123;4.12395;13182.8
3160;105.332100;21.0542;4.27166;9965.27
3161;105.365400;21.4341;4.58865;10945.3
3162;105.398700;26.2359;4.959;12926.2
3163;105.432100;32.6233;5.12092;15796.9
3164;105.465400;37.4188;5.2433;17292.6
3165;105.498700;37.6852;5.1747;16958.3
3166;105.532100;33.6084;4.96476;15123.8
3167;105.565400;28.8464;4.70118;12980.9
3168;105.598700;22.3663;4.46397;10064.8
3169;105.632100;16.9691;4.386;7636.08
3170;105.665400;13.9332;4.26781;6269.91
3171;105.698700;12.5992;4.01942;4738.28
3172;105.732100;11.7218;3.65501;3851.18
3173;105.765400;13.6915;3.46365;3176.72
3174;105.798700;13.8024;3.26881;3774.37
3175;105.832100;11.6974;3.28995;2631.91
3176;105.865400;12.3306;3.39434;3345.02
3177;105.898700;14.2438;3.49679;3694.54
3178;105.932100;14.0138;3.29255;3742.7
3179;105.965400;12.9636;3.13026;4053.98
3180;105.998700;16.1258;3.16738;4935.69
3181;106.032100;15.0149;3.19077;5751.15
3182;106.065400;15.5695;3.17725;6328.1
3183;106.098700;15.6035;3.12123;6394.17
3184;106.132100;13.104;3.00107;5577.79
3185;106.165400;13.1835;2.89515;5453.98
3186;106.198700;13.836;2.90685;6226.19
3187;106.232100;11.0359;2.87556;4966.16
3188;106.265400;15.827;2.9661;8927.96
3189;106.298700;19.4676;2.93397;10246
3190;106.332100;18.0891;2.75336;8140.06
3191;106.365400;21.4427;2.7093;9649.2
3192;106.398700;28.2477;2.79966;12711.5
3193;106.432100;30.041;2.8408;14668.7
3194;106.465400;22.4568;2.92718;19680.3
3195;106.498700;20.3355;2.95187;16062.4
3196;106.532100;21.4217;2.90782;10797.4
3197;106.565400;34.5015;3.00407;31051.3
3198;106.598700;23.3113;2.76837;17250.4
3199;106.632000;15.7052;2.56826;9739.81
3200;106.665400;14.1339;2.38164;8715.71
3201;106.698700;18.1861;2.53944;8183.74
3202;106.732000;18.1805;2.61455;8181.22
3203;106.765400;20.0117;2.53789;9751.08
3204;106.798700;17.7202;2.56497;9518.84
3205;106.832000;16.3617;2.53457;7362.75
3206;106.865400;13.8722;2.38441;6242.49
3207;106.898700;10.0227;2.20044;4510.2
3208;106.932000;13.6558;2.11741;6145.08
3209;106.965400;14.2971;2.11932;6433.67
3210;106.998700;16.8538;2.18917;7584.21
3211;107.032000;14.954;2.26798;6729.29
3212;107.065400;12.23;2.17298;5503.49
3213;107.098700;11.6726;2.20396;5252.67
3214;107.132000;9.27092;2.04777;4171.91
3215;107.165400;8.15734;1.87812;3411.81
3216;107.198700;8.30608;1.86933;3737.73
3217;107.232000;9.85553;2.04344;3975.4
3218;107.265400;9.47373;2.06434;4263.17
3219;107.298700;8.76307;2.06055;3943.37
3220;107.332000;9.93742;2.06694;4471.83
3221;107.365400;9.3269;1.97571;4197.1
3222;107.398700;8.82802;1.97654;3972.6
3223;107.432000;7.97953;1.95426;3590.78
3224;107.465400;7.991;2.08348;3595.94
3225;107.498700;13.4734;2.26519;4205.97
3226;107.532000;12.0392;2.31743;5417.63
3227;107.565400;15.3371;2.47207;6901.66
3228;107.598700;14.3215;2.59458;6444.66
3229;107.632000;11.6655;2.62166;5249.46
3230;107.665400;11.8246;2.69856;5321.06
3231;107.698700;12.5519;2.73753;5648.35
3232;107.732000;12.8016;2.87856;5760.72
3233;107.765400;14.5698;3.23636;7079.91
3234;107.798700;16.0542;3.52831;7224.38
3235;107.832000;15.8327;3.67464;7124.71
3236;107.865400;14.9915;3.73562;6746.18
3237;107.898700;14.9993;3.73841;7279.21
3238;107.932000;15.5913;3.61136;10807.2
3239;107.965400;16.5785;3.52009;14920.6
3240;107.998700;16.5213;3.48842;14613.3
3241;108.032000;16.3158;3.51649;12619.4
3242;108.065400;15.5046;3.43361;11015.2
3243;108.098700;14.1767;3.50282;10213.8
3244;108.132000;12.1055;3.88515;9571.44
3245;108.165400;11.2784;4.1645;9035.44
3246;108.198700;13.3864;4.01308;8394.21
3247;108.232000;12.4908;4.02006;8086.76
3248;108.265400;13.6852;4.03235;7880.84
3249;108.298700;15.2341;3.97061;7691.56
3250;108.332000;10.9816;3.97321;7519.94
3251;108.365400;10.8777;4.01323;7022.14
3252;108.398700;22.7208;4.11845;10224.3
3253;108.432000;14.6046;4.03176;6572.03
3254;108.465400;26.5636;4.26886;11953.6
3255;108.498700;24.802;4.54206;7514.22
3256;108.532000;21.4232;4.61421;11258.2
3257;108.565400;13.0244;4.38002;9269.38
3258;108.598700;22.541;4.10199;20286.9
3259;108.632000;72.5492;4.31285;52121.4
3260;108.665400;25.0292;3.56276;16590.7
3261;108.698700;40.5148;3.63308;36463.3
3262;108.732000;18.1786;3.84734;13743.3
3263;108.765400;17.0144;4.08553;9424.37
3264;108.798700;12.6939;4.25633;7429.92
3265;108.832000;12.016;4.04125;7937.75
3266;108.865300;11.7796;3.89472;10474.4
3267;108.898700;12.4605;3.56196;11214.4
3268;108.932000;8.3495;3.17359;6535.53
3269;108.965300;6.62349;2.81926;2934.09
3270;108.998700;6.04336;2.60199;2719.51
3271;109.032000;6.61795;2.32538;2857.86
3272;109.065300;7.22875;2.25705;2970.8
3273;109.098700;10.6921;2.24543;3140.13
3274;109.132000;12.3534;2.33614;4433.51
3275;109.165300;7.24704;2.29048;3594.27
3276;109.198700;8.56266;2.30424;3309.06
3277;109.232000;9.86612;2.33688;3274.83
3278;109.265300;9.71346;2.24779;3784.76
3279;109.298700;7.89499;2.24782;6135.66
3280;109.332000;7.98099;2.24073;7182.88
3281;109.365300;8.63986;2.21317;5556.24
3282;109.398700;10.5896;2.13871;4347.26
3283;109.432000;10.5949;2.0801;3754.82
3284;109.465300;9.31186;2.00217;3036.06
3285;109.498700;7.90884;1.96296;2343.25
3286;109.532000;8.86277;1.95908;1994.12
3287;109.565300;7.18911;1.97922;2655.15
3288;109.598700;7.75882;1.9175;3491.46
3289;109.632000;7.0931;1.9186;3191.89
3290;109.665300;6.40759;1.93303;2438.04
3291;109.698700;7.08532;1.9941;5127.09
3292;109.732000;8.6249;2.06048;7762.4
3293;109.765300;7.69199;2.21734;6874.48
3294;109.798700;7.00353;2.21302;5713.24
3295;109.832000;6.1284;2.04097;4357.61
3296;109.865300;5.78031;1.79438;2370.42
3297;109.898700;5.90305;1.67472;2468.73
3298;109.932000;7.11054;1.77996;2965.75
3299;109.965300;8.13143;1.77057;3659.14
3300;109.998700;6.07506;1.80726;2733.77
3301;110.032000;8.65484;1.85743;3595.39
3302;110.065300;9.04481;1.88625;3913.57
3303;110.098700;8.93271;1.98293;8039.43
3304;110.132000;11.6888;2.05528;10519.9
3305;110.165300;12.6482;1.98541;11383.4
3306;110.198700;9.28553;1.93218;8356.96
3307;110.232000;8.32109;1.96092;5220.67
3308;110.265300;6.96742;1.99814;3210.07
3309;110.298700;6.03327;1.89824;2714.97
3310;110.332000;6.21894;1.77899;3515.08
3311;110.365300;6.0797;1.72169;4869.37
3312;110.398700;4.89804;1.59704;2755.53
3313;110.432000;5.07821;1.54916;2253.55
3314;110.465300;4.69313;1.57732;2104.34
3315;110.498700;5.42867;1.51199;1981.84
3316;110.532000;6.33328;1.52011;1972.4
3317;110.565300;7.04529;1.58216;2221.18
3318;110.598700;5.8671;1.57675;2605.98
3319;110.632000;5.49972;1.76847;2872.78
3320;110.665300;6.0161;1.89047;4537.89
3321;110.698700;8.17429;1.85224;5157.2
3322;110.732000;6.52222;1.93481;5409.74
3323;110.765300;9.36947;2.2538;5402.13
3324;110.798700;9.60059;2.21576;4667.67
3325;110.832000;6.71127;2.0419;3876.74
3326;110.865300;4.54307;1.95585;3420.13
3327;110.898700;5.63407;2.06658;3266.54
3328;110.932000;9.05396;2.15149;4074.27
3329;110.965300;6.74002;2.1837;4108.35
3330;110.998600;7.16539;2.19988;2874.23
3331;111.032000;6.60553;2.13338;2932.23
3332;111.065300;8.02247;2.3071;3216.3
3333;111.098600;12.9849;2.6313;5843.18
3334;111.132000;10.5561;2.65383;4750.23
3335;111.165300;11.0186;2.62837;5301.68
3336;111.198600;8.69584;2.78373;5798.64
3337;111.232000;8.49599;2.89775;4642.46
3338;111.265300;10.9027;2.90646;3950.06
3339;111.298600;11.9618;2.78619;4753.82
3340;111.332000;10.9427;2.79191;4924.18
3341;111.365300;11.4679;2.84404;5160.53
3342;111.398600;12.7804;2.76732;5751.17
3343;111.432000;16.7501;2.64246;7537.53
3344;111.465300;13.6763;2.54063;6154.31
3345;111.498600;11.9449;2.56992;5375.17
3346;111.532000;14.0593;2.57208;6326.69
3347;111.565300;11.0829;2.67699;4982.68
3348;111.598600;10.9157;2.64093;4912.04
3349;111.632000;8.85208;2.51721;3983.43
3350;111.665300;7.0512;2.38418;4497.51
3351;111.698600;11.053;2.41939;7335.01
3352;111.732000;10.1951;2.49717;7501.49
3353;111.765300;8.7876;2.55811;6775.7
3354;111.798600;9.07965;2.66382;5556.79
3355;111.832000;10.869;2.55435;4140.23
3356;111.865300;8.29317;2.27701;3486.98
3357;111.898600;7.77577;2.15944;3110.38
3358;111.932000;10.2928;2.03512;3670.24
3359;111.965300;6.80305;1.81164;4244.89
3360;111.998600;6.18818;1.68116;4273.69
3361;112.032000;9.04125;1.698;4489.4
3362;112.065300;5.76771;1.59845;4442.14
3363;112.098600;5.19533;1.53341;4166.44
3364;112.132000;5.82296;1.61013;3251.07
3365;112.165300;6.11563;1.61974;2156.61
3366;112.198600;5.65576;1.54431;2534.91
3367;112.232000;6.02795;1.53807;2712.57
3368;112.265300;6.43939;1.63283;5042.7
3369;112.298600;9.25589;1.73065;8330.29
3370;112.332000;10.4833;1.71296;9434.98
3371;112.365300;9.85891;1.62615;8873
3372;112.398600;8.69674;1.59985;7827.05
3373;112.432000;8.24255;1.65243;7020.49
3374;112.465300;10.0002;1.725;8605.82
3375;112.498600;12.4277;1.76324;11184.9
3376;112.532000;13.0644;1.73253;11758
3377;112.565300;9.48618;1.68179;8537.54
3378;112.598600;9.13136;1.60286;4725.35
3379;112.632000;11.7403;1.58895;5283.11
3380;112.665300;13.0823;1.665;5887.01
3381;112.698600;11.976;1.56077;5389.17
3382;112.732000;13.7651;1.39567;6194.29
3383;112.765300;13.0639;1.27078;5878.76
3384;112.798600;13.3312;1.28389;5999.02
3385;112.832000;9.76528;1.36554;4394.37
3386;112.865300;10.4806;1.47581;4716.24
3387;112.898600;8.25729;1.61536;3715.77
3388;112.932000;7.83618;1.63664;3264.7
3389;112.965300;7.56453;1.59079;2628.01
3390;112.998600;6.67891;1.49013;2116.91
3391;113.032000;5.65489;1.44395;1754.41
3392;113.065300;6.76828;1.43467;1543.23
3393;113.098600;6.79172;1.39362;1528.13
3394;113.132000;5.60725;1.40183;1655.01
3395;113.165300;9.28596;1.66076;4178.67
3396;113.198600;8.38119;1.61233;3150.09
3397;113.231900;5.92063;1.57006;2885.09
3398;113.265300;6.60767;1.57737;4851.77
3399;113.298600;12.2106;1.66936;10989.5
3400;113.331900;15.0975;1.91672;13587.7
3401;113.365300;15.3486;2.05718;13676.8
3402;113.398600;15.8925;2.14484;13999.4
3403;113.431900;15.4444;2.10829;13854.8
3404;113.465300;12.5829;2.13061;11324.6
3405;113.498600;9.21876;2.12076;7583.33
3406;113.531900;10.8736;2.05857;5347.23
3407;113.565300;10.8959;1.89293;4948.97
3408;113.598600;10.4564;1.79991;3894.98
3409;113.631900;10.0352;1.781;4117.4
3410;113.665300;9.14034;1.7257;2826.06
3411;113.698600;8.42187;1.58979;1894.92
3412;113.731900;6.37068;1.54204;2342.19
3413;113.765300;8.6336;1.51902;2642.88
3414;113.798600;10.2483;1.65942;2305.85
3415;113.831900;9.38166;1.88807;2110.87
3416;113.865300;7.79749;1.89703;2056.38
3417;113.898600;7.78735;1.83773;2575.95
3418;113.931900;9.73451;1.93573;4105.78
3419;113.965300;10.2607;2.06489;4617.31
3420;113.998600;8.48846;1.99218;3819.8
3421;114.031900;7.33416;2.05781;3267.49
3422;114.065300;13.7572;2.66356;6190.71
3423;114.098600;15.2135;3.10795;6846.04
3424;114.131900;13.4075;3.2403;6033.37
3425;114.165300;13.0881;3.2637;8172.13
3426;114.198600;12.1134;3.19069;10632
3427;114.231900;12.1113;3.16677;10411
3428;114.265300;12.2964;3.14272;8343.83
3429;114.298600;10.2757;3.16086;4624.06
3430;114.331900;7.42495;2.87711;3341.22
3431;114.365300;7.93898;2.71576;3403.7
3432;114.398600;7.70403;2.77811;2933.42
3433;114.431900;6.85072;2.83029;2745.03
3434;114.465300;6.4874;2.7247;2809.82
3435;114.498600;6.67357;2.68002;2712.85
3436;114.531900;7.9424;2.797;2348.24
3437;114.565300;9.81096;2.94414;2952.24
3438;114.598600;11.0669;2.94779;2490.05
3439;114.631900;14.9042;3.38586;3554.3
3440;114.665300;12.7178;3.76839;7217.56
3441;114.698600;15.4787;3.76645;13930.8
3442;114.731900;16.9394;3.45046;15245.5
3443;114.765300;13.0671;3.01435;11760.4
3444;114.798600;7.49388;2.54205;6744.48
3445;114.831900;5.62369;2.32681;4732.27
3446;114.865300;6.7285;2.18573;6055.64
3447;114.898600;5.48004;2.08056;4932.03
