frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
325;10.833360;1984;647.024500;639.990100;1.323145;1.010975
326;10.866700;1984;647.012400;639.990100;1.322647;1.010956
327;10.900030;1984;646.993500;639.990100;1.321851;1.010926
328;10.933370;1984;646.966400;639.990100;1.320784;1.010884
329;10.966700;1984;646.932100;639.990100;1.319467;1.010833
330;11.000030;1984;646.892500;639.990100;1.317937;1.010769
331;11.033370;1984;646.847000;639.990100;1.316224;1.010699
332;11.066700;1984;646.796800;639.990100;1.314360;1.010621
333;11.100030;1984;646.744700;639.990100;1.312382;1.010538
334;11.133370;1984;646.689000;639.990100;1.310317;1.010450
335;11.166700;1984;646.631200;639.990100;1.308201;1.010360
336;11.200040;1984;646.572400;639.990100;1.306063;1.010270
337;11.233370;1984;646.515400;639.990100;1.303934;1.010179
338;11.266700;1984;646.457900;639.990100;1.301848;1.010089
339;11.300040;1984;646.402600;639.990100;1.299836;1.010003
340;11.333370;1984;646.351600;639.990100;1.297926;1.009924
341;11.366700;1984;646.303900;639.990100;1.296151;1.009849
342;11.400040;1984;646.259500;639.990100;1.294532;1.009782
343;11.433370;1984;646.223900;639.990100;1.293193;1.009724
344;11.466710;1984;646.191700;639.990100;1.292215;1.009675
345;11.500040;1984;646.166500;639.990100;1.291441;1.009635
346;11.533370;1984;646.147900;639.990100;1.290882;1.009606
347;11.566710;1984;646.135100;639.990100;1.290535;1.009586
348;11.600040;1984;646.130600;639.990100;1.290403;1.009577
349;11.633380;1984;646.130500;639.990100;1.290480;1.009578
350;11.666710;1984;646.137400;639.990100;1.290758;1.009589
351;11.700040;1984;646.151200;639.990100;1.291231;1.009611
352;11.733380;1984;646.169600;639.990100;1.291884;1.009641
353;11.766710;1984;646.194400;639.990100;1.292702;1.009679
354;11.800040;1984;646.224500;639.990100;1.293671;1.009726
355;11.833380;1984;646.259300;639.990100;1.294772;1.009779
356;11.866710;1984;646.297500;639.990100;1.295987;1.009840
357;11.900050;1984;646.338900;639.990100;1.297299;1.009905
358;11.933380;1984;646.381800;639.990100;1.298683;1.009973
359;11.966710;1984;646.427400;639.990100;1.300121;1.010044
360;12.000050;1984;646.473100;639.990100;1.301592;1.010114
361;12.033380;1984;646.519300;639.990100;1.303073;1.010185
362;12.066710;1984;646.563500;639.990100;1.304543;1.010255
363;12.100050;1984;646.607200;639.990100;1.305981;1.010324
364;12.133380;1984;646.649200;639.990100;1.307364;1.010389
365;12.166720;1984;646.687600;639.990100;1.308671;1.010449
366;12.200050;1984;646.722200;639.990100;1.309882;1.010504
367;12.233380;1984;646.753500;639.990100;1.310976;1.010552
368;12.266720;1984;646.779900;639.990100;1.311937;1.010595
369;12.300050;1984;646.803400;639.990100;1.312748;1.010631
370;12.333380;1984;646.820700;639.990100;1.313396;1.010658
371;12.366720;1984;646.834500;639.990100;1.313874;1.010677
372;12.400050;1984;646.842000;639.990100;1.314175;1.010690
373;12.433390;1984;646.843900;639.990100;1.314298;1.010694
374;12.466720;1984;646.840600;639.990100;1.314245;1.010690
375;12.500050;1984;646.834000;639.990100;1.314021;1.010679
376;12.533390;1984;646.823400;639.990100;1.313636;1.010660
