frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
212;7.066661;1984;648.398900;639.990100;1.368714;1.013124
213;7.099995;1984;648.245900;639.990100;1.363064;1.012883
214;7.133328;1984;648.111400;639.990100;1.358088;1.012673
215;7.166661;1984;647.996600;639.990100;1.353834;1.012494
216;7.199995;1984;647.903700;639.990100;1.350332;1.012349
217;7.233328;1984;647.830200;639.990100;1.347617;1.012235
218;7.266661;1984;647.781100;639.990100;1.345697;1.012158
219;7.299994;1984;647.753200;639.990100;1.344577;1.012114
220;7.333328;1984;647.746800;639.990100;1.344264;1.012105
221;7.366661;1984;647.762100;639.990100;1.344744;1.012129
222;7.399994;1984;647.799100;639.990100;1.345999;1.012186
223;7.433328;1984;647.856800;639.990100;1.347999;1.012277
224;7.466661;1984;647.934600;639.990100;1.350712;1.012397
225;7.499994;1984;648.030500;639.990100;1.354098;1.012547
226;7.533328;1984;648.144000;639.990100;1.358106;1.012724
227;7.566661;1984;648.273300;639.990100;1.362679;1.012927
228;7.599994;1984;648.417800;639.990100;1.367761;1.013152
229;7.633327;1984;648.573000;639.990100;1.373282;1.013395
230;7.666661;1984;648.739400;639.990100;1.379166;1.013656
231;7.699994;1984;648.915800;639.990100;1.385344;1.013930
232;7.733327;1984;649.096600;639.990100;1.391729;1.014213
233;7.766661;1984;649.280500;639.990100;1.398246;1.014501
234;7.799994;1984;649.466800;639.990100;1.404806;1.014790
235;7.833327;1984;649.650100;639.990100;1.411324;1.015077
236;7.866661;1984;649.830200;639.990100;1.417718;1.015358
237;7.899994;1984;650.003300;639.990100;1.423904;1.015630
238;7.933327;1984;650.168400;639.990100;1.429802;1.015887
239;7.966660;1984;650.322300;639.990100;1.435334;1.016128
240;7.999994;1984;650.461500;639.990100;1.440423;1.016347
241;8.033327;1984;650.585600;639.990100;1.445003;1.016541
242;8.066661;1984;650.694500;639.990100;1.449021;1.016709
243;8.099995;1984;650.784400;639.990100;1.452412;1.016850
244;8.133328;1984;650.856200;639.990100;1.455141;1.016963
245;8.166662;1984;650.907700;639.990100;1.457177;1.017042
246;8.199996;1984;650.937800;639.990100;1.458496;1.017090
247;8.233330;1984;650.946800;639.990100;1.459089;1.017104
248;8.266664;1984;650.935600;639.990100;1.458961;1.017087
249;8.299997;1984;650.903000;639.990100;1.458124;1.017036
250;8.333331;1984;650.851000;639.990100;1.456602;1.016956
251;8.366665;1984;650.781300;639.990100;1.454434;1.016846
252;8.399999;1984;650.695200;639.990100;1.451660;1.016710
